,Recommended N,Time Required,Desired Power,Actual Power,Avg. R-Squared,Mean Cond. Number,Model Specification,# Points,Points,Simulations per Point,Verification Simulations
22,25173,1.4564255714416503,0.8,0.868,0.3818288567795705,4684.38188020065,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
23,21624,1.4077202916145324,0.8,0.806,0.3819212080562145,4682.699926831252,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
24,27210,1.4154343803723652,0.8,0.886,0.3821905270758886,4683.153288424575,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
25,24304,1.4222563703854878,0.8,0.838,0.3818966710316463,4683.75580310904,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
26,24650,1.4412360429763793,0.8,0.832,0.3820362172781811,4682.84638738285,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
27,23162,1.4136382897694906,0.8,0.816,0.38181270191664324,4683.84375268899,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
28,26765,1.4537044326464335,0.8,0.88,0.38180369346203585,4682.134081329536,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
29,20921,1.4532885034879048,0.8,0.784,0.3822806837779356,4682.843820698511,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
30,24494,1.427985636393229,0.8,0.842,0.38155750015827744,4682.537271056992,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
31,25134,1.7357944170633952,0.8,0.852,0.38204342117033685,4683.092243577008,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
32,23077,1.502296539147695,0.8,0.802,0.3819361456422903,4684.541730779067,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
33,24531,1.4547491192817688,0.8,0.89,0.3818714935110059,4681.474443334001,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
34,25589,1.3866914550463358,0.8,0.838,0.38206547712386324,4681.4463922786545,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
35,23844,1.411574331919352,0.8,0.864,0.3818204874486498,4684.732850854827,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
36,25978,1.4090785264968873,0.8,0.866,0.3817246513940466,4683.994048169475,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
37,25475,1.4270411690076192,0.8,0.896,0.38226225633033595,4683.480177341061,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
38,24682,1.4122720877329509,0.8,0.846,0.38215056371475636,4682.717509065833,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
39,25181,1.3971891125043234,0.8,0.828,0.3819039144145125,4682.561575425421,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
40,25856,1.5233200033505758,0.8,0.862,0.38159004574442257,4682.66520878971,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
41,24063,1.3895023067792256,0.8,0.824,0.38176623835762946,4682.023796621544,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
42,23965,1.379807472229004,0.8,0.836,0.3819808057534828,4683.639445008921,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
43,23622,1.3680039962132773,0.8,0.852,0.38183459948761295,4683.327329671223,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
44,24638,1.399032219250997,0.8,0.846,0.38222103065325097,4682.591118762537,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
45,24295,1.385265044371287,0.8,0.838,0.3820412977413387,4682.8900360408325,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
46,22062,1.3846487243970236,0.8,0.84,0.3816058134899311,4684.4806981118645,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
47,25065,1.4104802489280701,0.8,0.88,0.38182909048202845,4683.503342160153,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
48,24091,1.4474415262540181,0.8,0.866,0.3819710006977666,4684.270641937019,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
49,24223,1.3902679721514384,0.8,0.832,0.3820081678130586,4683.833010474718,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
50,24615,1.4640686710675557,0.8,0.834,0.3820445231071115,4683.642608132323,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
51,23228,1.3990376830101012,0.8,0.872,0.3819034112653835,4680.806729266505,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
52,26600,1.4587790568669636,0.8,0.872,0.38181446319782814,4683.15632705055,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
53,26216,1.4488008300463358,0.8,0.866,0.3817057701432384,4682.0582410357765,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
54,25329,1.4276703397432964,0.8,0.878,0.3819032907508544,4682.597141453099,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
55,24724,1.4424687266349792,0.8,0.862,0.3816521146437321,4684.272345165111,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
56,21030,1.4645384271939597,0.8,0.76,0.38197454527529906,4682.553345603688,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
57,24523,1.4279512365659077,0.8,0.864,0.38178011302096815,4683.473794826142,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
58,23247,1.4262698928515116,0.8,0.85,0.3822073058585327,4682.7365115292105,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
59,24279,1.466012724240621,0.8,0.842,0.3821562008556257,4683.379441494751,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
60,22067,1.446404222647349,0.8,0.828,0.38244788369941085,4683.160000966309,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
61,26888,1.4293862064679463,0.8,0.888,0.38188903629932625,4683.485595767229,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
62,20935,1.3926284790039063,0.8,0.796,0.3820829979612404,4684.274473005296,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
63,23216,1.4051139990488688,0.8,0.804,0.38174650143151734,4683.15217547896,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
64,23022,1.4818807562192282,0.8,0.8,0.3820515867715344,4683.44210764933,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
65,26312,1.4035856286684671,0.8,0.882,0.3822533137323005,4682.959050207699,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
66,23587,1.3995943784713745,0.8,0.818,0.38178697389378796,4682.6222040804405,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
67,25266,1.3600098768870035,0.8,0.87,0.3819982601986171,4681.9512466073975,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
68,24235,1.3803194761276245,0.8,0.852,0.3817060235379775,4683.063845953459,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
69,25892,1.3997555454572042,0.8,0.894,0.38207490591904686,4683.218108436764,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
70,23782,1.3862282514572144,0.8,0.83,0.38184591678182034,4683.011982719773,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
71,25552,1.4067800998687745,0.8,0.828,0.38210427586278733,4681.753505361288,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
72,25570,1.3735485474268596,0.8,0.814,0.38214384334138884,4683.454354934756,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
73,22088,1.3703807910283408,0.8,0.826,0.38218882281512667,4683.184339086035,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
74,24699,1.3903013865152996,0.8,0.86,0.3816148093722136,4682.261476256609,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
75,24782,1.364768954118093,0.8,0.862,0.38187169180204106,4685.065605823127,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
76,24878,1.3700189630190531,0.8,0.848,0.38155126035759185,4683.347074052594,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
77,23371,1.354694910844167,0.8,0.806,0.3818570256355607,4682.761865147747,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
78,25013,1.3903406659762065,0.8,0.85,0.3820285558715424,4684.05158307372,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
79,27817,1.3802335341771443,0.8,0.9,0.3817268495087836,4683.312422128323,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
80,24859,1.37948028643926,0.8,0.85,0.3817352741709786,4683.9658483561,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
81,21965,1.3666244308153788,0.8,0.81,0.3822484020372583,4683.720000771508,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
82,21391,1.3839914202690125,0.8,0.78,0.3819676390635424,4682.721056915579,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
83,24450,1.3772632996241252,0.8,0.836,0.3817025868098726,4683.790328667231,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
84,22949,1.3962247649828592,0.8,0.836,0.38198920253831914,4683.957978384146,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
85,23626,1.3727123339970906,0.8,0.87,0.3820175882651828,4684.102835070032,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
86,25862,1.386566988627116,0.8,0.874,0.38165059663132206,4683.819847273874,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
87,27276,1.3617145856221518,0.8,0.898,0.3818065033279536,4681.22842124161,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
88,24896,1.3917543768882752,0.8,0.83,0.38195475871325585,4682.744637728322,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
89,24962,1.3562904278437296,0.8,0.884,0.3815594634211481,4683.1736287536905,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
90,25280,1.4869791944821675,0.8,0.82,0.38225471008070516,4682.32188594445,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
91,25321,1.4730090578397115,0.8,0.864,0.38196608399259685,4682.179470370089,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
92,21874,1.4814297596613566,0.8,0.814,0.3822863168311264,4682.423920007455,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
93,24652,1.4291656414667766,0.8,0.82,0.38206496131454953,4683.561185542659,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
94,24481,1.4367379784584045,0.8,0.84,0.3821958877703857,4681.53439980346,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
95,25299,1.4404945333798727,0.8,0.872,0.3819597231157355,4684.039222519248,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
96,22808,1.4588667472203574,0.8,0.814,0.3819829146291198,4683.608889091167,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
97,26940,1.4272323886553446,0.8,0.874,0.38208635610621317,4681.812466827038,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
98,26499,1.465259273846944,0.8,0.868,0.382107550090106,4682.5168855128095,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
99,24069,1.4516491850217184,0.8,0.862,0.38152125370697726,4682.97674226203,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",300,500
