,Recommended N,Time Required,Desired Power,Actual Power,Avg. R-Squared,Mean Cond. Number,Model Specification,# Points,Points,Simulations per Point,Verification Simulations
30,26698,1.3223724881807963,0.8,0.894,0.3818215835157401,4683.712894620249,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
31,28194,1.3129811724026998,0.8,0.892,0.3818596409999956,4683.449970327339,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
32,27283,1.3236725568771361,0.8,0.842,0.38195394473496425,4682.560634113183,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
33,28074,1.3195512652397157,0.8,0.894,0.38165218400197604,4683.579518978682,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
34,26566,1.3124677538871765,0.8,0.86,0.38184715110216394,4682.422419861207,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
35,28338,1.318458580970764,0.8,0.888,0.3818872126212716,4683.339598536707,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
36,27147,1.32284095287323,0.8,0.89,0.38175637452395694,4683.009808133544,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
37,28071,1.3174391269683838,0.8,0.894,0.3819470567123763,4681.887909868893,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
38,27327,1.3174991091092427,0.8,0.896,0.3814307388530922,4681.617555706229,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
39,28616,1.31887895266215,0.8,0.9,0.38211706023422926,4683.0577713694065,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
40,25770,1.3238924264907836,0.8,0.852,0.3819937659371002,4682.8382270089305,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
41,28736,1.326502021153768,0.8,0.896,0.38151389059413965,4683.889955252363,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
42,27850,1.3192805290222167,0.8,0.92,0.38195637319548975,4683.776823542932,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
43,27495,1.312804635365804,0.8,0.85,0.3822956007505259,4682.815111310531,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
44,28009,1.3193063457806906,0.8,0.876,0.38197181570165767,4682.668459981297,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
45,28894,1.328274178504944,0.8,0.886,0.38192208385531545,4682.755944577103,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
46,28382,1.3223132054011026,0.8,0.9,0.3820040685418346,4683.732532619066,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
47,26832,1.325275460879008,0.8,0.866,0.3820451228257156,4682.282010579496,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
48,29005,1.3161619583765665,0.8,0.896,0.3820726831207375,4682.395260211011,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
49,27202,1.3094613949457805,0.8,0.896,0.38195900993170384,4682.680602446864,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
50,28626,1.3225701173146567,0.8,0.906,0.3819722361937866,4684.085454422437,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
51,26659,1.3208163817723593,0.8,0.848,0.3817936163772701,4683.475782106691,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
52,27638,1.325144636631012,0.8,0.888,0.38173153864285886,4681.716177501157,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
53,26436,1.3310651183128357,0.8,0.892,0.38197862431112467,4683.20131689061,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
54,28566,1.3247377236684164,0.8,0.896,0.3818126320572663,4683.806893566779,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
55,25625,1.33224352200826,0.8,0.872,0.3820564346592525,4684.097207356708,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
56,28933,1.3186313072840372,0.8,0.906,0.3820805480950182,4682.888125947518,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
57,28226,1.32526486714681,0.8,0.892,0.381962510938004,4682.723367676111,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
58,25714,1.322473116715749,0.8,0.862,0.3819379902743964,4684.668506797039,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
59,28375,1.3202061216036478,0.8,0.888,0.3818964745762201,4683.7353652294205,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
60,28917,1.3210980852444967,0.8,0.89,0.38171245470885956,4683.482331391718,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
61,26552,1.3170290311177573,0.8,0.896,0.38135454485012976,4682.248696704258,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
62,28860,1.3219905177752176,0.8,0.888,0.3819658483166027,4683.98925155328,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
63,29015,1.3194292585055034,0.8,0.892,0.3815989287543437,4681.980240785562,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
64,27784,1.3179540793100992,0.8,0.868,0.3820610719475852,4683.739814178499,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
65,27796,1.3269278168678285,0.8,0.866,0.38211804577808267,4683.513157878338,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
66,28115,1.3216470638910929,0.8,0.906,0.3820291615142797,4682.842743247815,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
67,28351,1.3159228404362997,0.8,0.904,0.38198361554941496,4684.026628945888,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
68,27061,1.335814623037974,0.8,0.868,0.3818613565578221,4684.576654490912,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
69,28609,1.3115683952967325,0.8,0.902,0.38159237115151395,4682.17141371834,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
70,27516,1.3165513316790263,0.8,0.864,0.38175645955903337,4681.611981325365,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
71,26442,1.3117801388104757,0.8,0.864,0.3814932835082247,4682.337146041882,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
72,29173,1.321316667397817,0.8,0.888,0.3819088862826774,4684.092578261465,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
73,26478,1.326448396841685,0.8,0.868,0.3817829776632091,4684.299213070592,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
74,28794,1.3181472698847452,0.8,0.878,0.38188707918168135,4681.899714693031,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
75,26226,1.3251054843266805,0.8,0.884,0.3819364035629934,4681.38449277036,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
76,28813,1.319536773363749,0.8,0.89,0.3820526270205262,4683.050076637367,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
77,26937,1.3091179251670837,0.8,0.866,0.3819595527878503,4684.634156435252,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
78,24305,1.3149193445841472,0.8,0.864,0.3817273130900725,4683.527731685759,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
79,27304,1.3411939024925232,0.8,0.902,0.38170825564837324,4684.855565110028,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
80,27647,1.3200232148170472,0.8,0.884,0.38179068178208564,4683.00353134057,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
81,28668,1.3219556530316672,0.8,0.894,0.3819729106283311,4682.7550633310875,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
82,28028,1.323101854324341,0.8,0.892,0.38180089032329845,4681.552146388,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
83,27955,1.3061185002326965,0.8,0.874,0.38192247036056115,4681.98358866561,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
84,26077,1.3058931430180867,0.8,0.86,0.3819175476557934,4682.164471542492,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
85,25473,1.3134239315986633,0.8,0.856,0.3818292769186484,4683.742110443822,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
86,26820,1.3032125155131022,0.8,0.864,0.38183846306936187,4684.700585696782,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
87,27356,1.3121784210205079,0.8,0.88,0.38192204244731837,4683.123206863627,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
88,26982,1.3024699846903482,0.8,0.868,0.38193806337265845,4682.874778134876,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
89,26552,1.3080846190452575,0.8,0.864,0.38203428232718983,4683.104679218496,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
90,25963,1.302873468399048,0.8,0.872,0.3818913605783641,4683.651522232596,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
91,27103,1.301384651660919,0.8,0.878,0.38222646274035976,4682.038073275838,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
92,27901,1.312465230623881,0.8,0.892,0.38178027578020035,4684.024145122132,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
93,28985,1.3029545903205872,0.8,0.9,0.3820745227976651,4683.89065642214,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
94,28877,1.3078439076741537,0.8,0.924,0.38166471043488975,4684.151832667414,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
95,26746,1.3102227568626403,0.8,0.884,0.38184379379194205,4683.531769576712,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
96,28798,1.3022878964742024,0.8,0.892,0.3818243631713821,4683.470244641162,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
97,27524,1.3119904041290282,0.8,0.866,0.38189448576962076,4682.561601431287,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
98,28200,1.307983966668447,0.8,0.894,0.38187784866987984,4681.6189526898415,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
99,25162,1.3089009602864583,0.8,0.858,0.38169102940682587,4683.139346532884,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
