,Recommended N,Time Required,Desired Power,Actual Power,Avg. R-Squared,Mean Cond. Number,Model Specification,# Points,Points,Simulations per Point,Verification Simulations
38,28182,0.6507179776827494,0.8,0.904,0.38195531608622574,4683.408023209774,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
39,27600,0.6508442401885987,0.8,0.878,0.38194352423575284,4684.333316330767,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
40,27172,0.6441365162531535,0.8,0.862,0.3817741905078512,4682.897408465421,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
41,29536,0.6468365907669067,0.8,0.914,0.38182064427585466,4682.5673908997405,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
42,28980,0.6532502810160319,0.8,0.89,0.38195356321138874,4684.292372664403,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
43,24075,0.652726686000824,0.8,0.848,0.3815397960231667,4683.882190198416,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
44,29138,0.6456661502520243,0.8,0.894,0.3818912862303654,4684.3323811696,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
45,29966,0.6532471815745036,0.8,0.88,0.381911631925597,4683.94062444815,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
46,28261,0.6434690475463867,0.8,0.876,0.381786181243083,4681.546831968788,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
47,27989,0.6450640281041463,0.8,0.884,0.3820501749776494,4683.660355906939,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
48,28000,0.6505450288454692,0.8,0.906,0.381719014466001,4683.662659103196,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
49,27181,0.6506297429402669,0.8,0.902,0.38172745700686367,4682.748933304232,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
50,28449,0.642639406522115,0.8,0.88,0.382145108166853,4684.339198047002,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
51,29113,0.6450093229611714,0.8,0.9,0.3822210822397204,4682.584459424757,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
52,27045,0.6496835907300313,0.8,0.862,0.38168744861411585,4682.678032540935,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
53,25237,0.6477463881174723,0.8,0.854,0.38171210840736625,4683.085704873185,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
54,28334,0.6500469406445821,0.8,0.88,0.3819958995835558,4683.232841541631,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
55,28333,0.6477262695630391,0.8,0.884,0.3817008121345851,4683.633210456495,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
56,29214,0.6564865350723267,0.8,0.91,0.38188471661753676,4683.3187795567555,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
57,25251,0.6956602851549785,0.8,0.872,0.3816734403656906,4682.006974510284,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
58,27263,0.6464227120081584,0.8,0.88,0.3819017933218158,4682.458602369068,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
59,30492,0.6505630453427632,0.8,0.898,0.38201757967532685,4683.43551503544,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
60,27702,0.6547915021578471,0.8,0.894,0.38178206075547366,4684.172296685086,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
61,27160,0.646237317721049,0.8,0.886,0.38198302245363175,4684.24952765522,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
62,28402,0.6466227253278096,0.8,0.882,0.3820005133719004,4684.263025258093,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
63,26672,0.6546306331952413,0.8,0.888,0.38179398461351555,4684.834506137989,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
64,31115,0.645055615901947,0.8,0.886,0.38180637436707454,4682.129722728678,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
65,25616,0.650339142481486,0.8,0.858,0.382004658599382,4681.712873279166,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
66,29780,0.7393938899040222,0.8,0.876,0.3817271652227659,4682.917791428064,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
67,25342,0.6736575206120808,0.8,0.87,0.38222062433116144,4683.828724856784,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
68,29734,0.6879041155179342,0.8,0.886,0.3814738629846074,4682.441515368168,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
69,25974,0.6560323754946391,0.8,0.878,0.38170210249627917,4683.045502657961,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
70,26702,0.6682807644208272,0.8,0.888,0.3820041083336833,4682.739659899637,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
71,29929,0.6597122708956401,0.8,0.914,0.38202849962841007,4682.589621186451,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
72,26539,0.6493895649909973,0.8,0.864,0.38220901473837365,4682.495517548557,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
73,28228,0.6457573175430298,0.8,0.9,0.3820552185379874,4683.141711570255,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
74,28753,0.6525955359141032,0.8,0.906,0.3815446314213411,4683.772256181657,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
75,25911,0.6512145558993022,0.8,0.852,0.38171172519931296,4682.119322702263,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
76,26757,0.6528783520062764,0.8,0.866,0.38198403579295803,4681.335499733719,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
77,27765,0.6568192481994629,0.8,0.872,0.3820980885497651,4682.229628059811,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
78,29034,0.6644867698351542,0.8,0.894,0.3817458423558251,4684.044532742563,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
79,28459,0.6499444762865703,0.8,0.886,0.3819595995604217,4682.051624445712,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
80,27282,0.6591924866040547,0.8,0.912,0.3820258015103276,4681.000531321673,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
81,26736,0.65670725107193,0.8,0.878,0.38172556983415423,4684.529634715926,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
82,27721,0.6554518858591716,0.8,0.872,0.3817674925947526,4683.184206212664,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
83,27956,0.6493581493695577,0.8,0.914,0.3818091750562802,4682.997829931845,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
84,29289,0.6516795873641967,0.8,0.876,0.38214982350064697,4681.995364712422,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
85,27471,0.654110562801361,0.8,0.902,0.38201790531634955,4682.856669603189,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
86,27794,0.6556561946868896,0.8,0.892,0.3823977523453233,4682.419776620034,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
87,25104,0.6458518783251445,0.8,0.846,0.38197253588505176,4683.736276243326,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
88,24199,0.6554816524187724,0.8,0.832,0.382097912678883,4683.488934223179,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
89,29593,0.6542150338490804,0.8,0.896,0.38197547105615326,4682.093069664322,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
90,26957,0.6541115442911783,0.8,0.878,0.3815714710164196,4683.1210498513865,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
91,30072,0.6512991587320963,0.8,0.888,0.3817151192322525,4683.427182421851,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
92,26862,0.6564797759056091,0.8,0.876,0.38187257131681,4683.11263353903,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
93,29511,0.6546828389167786,0.8,0.908,0.38207714370741347,4682.138831575889,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
94,27886,0.6621005654335022,0.8,0.874,0.3818440675473236,4681.180079265759,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
95,28511,0.6553956826527914,0.8,0.896,0.3821640690931623,4683.411796064066,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
96,26954,0.6627524892489115,0.8,0.856,0.382045363862102,4682.189492496447,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
97,27970,0.6613515297571818,0.8,0.882,0.3817024061276354,4683.254565731015,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
98,24437,0.6615583658218384,0.8,0.862,0.38186510139602453,4683.018145127332,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
99,28559,0.6558812419573467,0.8,0.906,0.3820088921284895,4682.966125296135,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",100,500
