,Recommended N,Time Required,Desired Power,Actual Power,Avg. R-Squared,Mean Cond. Number,Model Specification,# Points,Points,Simulations per Point,Verification Simulations
38,21857,1.2900776545206705,0.8,0.812,0.38207737937555947,4682.344652403216,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
39,21916,1.2698036551475524,0.8,0.81,0.3820861702968315,4682.84414864254,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
40,23681,0.9919195135434469,0.8,0.808,0.3818041324531998,4683.147278570945,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
41,22685,1.1323136727015177,0.8,0.836,0.38201168406515257,4680.11553894534,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
42,24839,1.3040915211041768,0.8,0.84,0.382010950939214,4682.392567038779,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
43,23338,1.0599412798881531,0.8,0.84,0.3816535920163107,4684.616495151609,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
44,23117,1.2566808660825093,0.8,0.838,0.38223946107971557,4684.044735804141,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
45,21806,1.0658565719922384,0.8,0.804,0.3817395530023281,4685.014249491301,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
46,23277,1.315531059106191,0.8,0.824,0.3821379256562454,4682.094513545931,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
47,22408,1.1014769275983174,0.8,0.802,0.38167585105936663,4682.844402119164,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
48,23864,1.2406983097394308,0.8,0.856,0.3816840521325732,4682.878721877532,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
49,23762,1.065419618288676,0.8,0.836,0.38187805332866875,4683.833531520185,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
50,23140,1.280552371342977,0.8,0.844,0.38160265287500705,4683.257419585547,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
51,21942,1.305409320195516,0.8,0.8,0.3819900960270124,4683.425050280823,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
52,22128,1.2603187958399455,0.8,0.814,0.38232294415030316,4681.954601274888,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
53,23593,1.0636762936909994,0.8,0.846,0.382001904016039,4683.27108826263,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
54,22087,1.023870865503947,0.8,0.816,0.3815037738410003,4683.924571028043,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
55,21902,1.0647663712501525,0.8,0.832,0.3817639671556016,4683.419199492596,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
56,20942,1.239673097928365,0.8,0.804,0.3815774627500277,4682.4610914868035,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
