,Recommended N,Time Required,Desired Power,Actual Power,Avg. R-Squared,Mean Cond. Number,Model Specification,# Points,Points,Simulations per Point,Verification Simulations
15,22069,1.718804669380188,0.8,0.84,0.38183729425240204,4684.576367862303,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
16,20939,3.1658181587855023,0.8,0.8,0.3821252589225736,4681.71453996612,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
17,23236,1.7094844977060955,0.8,0.81,0.381440938196138,4683.703192330656,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
18,23633,1.393193507194519,0.8,0.852,0.38182195245695366,4683.05984324852,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
19,21440,1.630661396185557,0.8,0.778,0.3819022411372228,4681.951933609555,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
20,21666,1.7400599757830302,0.8,0.81,0.3821484844261976,4684.607307428033,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
21,21681,1.64862193663915,0.8,0.81,0.3818223574240224,4682.53122442175,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
22,19180,1.5767812530199687,0.8,0.714,0.3818626578585209,4682.445125856828,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
23,21375,1.7785983125368754,0.8,0.8,0.3822526832445314,4683.225441948953,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
24,20930,1.7674233714739482,0.8,0.8,0.38171984116712276,4683.961246882156,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
25,17637,1.6424824158350626,0.8,0.758,0.38206342660993325,4682.378214564685,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
26,18406,1.7613361756006876,0.8,0.708,0.3818527216510946,4683.020410772124,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
27,18930,1.7632425785064698,0.8,0.772,0.3812818808020974,4683.868861558422,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
28,24122,1.6305649797121684,0.8,0.842,0.38202679491317737,4683.760366044261,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
29,20571,1.468279198805491,0.8,0.808,0.3818541101371588,4684.769272618863,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
30,19729,1.7788485765457154,0.8,0.774,0.38201117813967944,4684.597754238866,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
31,18117,1.3995769023895264,0.8,0.724,0.3821221451533448,4681.643150593242,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
32,19074,1.4560882965723674,0.8,0.768,0.38225000815396293,4684.225505682879,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
33,17362,1.3855616768201193,0.8,0.714,0.38168857601705186,4682.91709112434,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
34,19429,1.7846599777539571,0.8,0.762,0.3818045560006872,4684.12340650837,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
35,21795,1.7871244231859842,0.8,0.77,0.38194221241058135,4681.22469451451,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
36,19475,1.7467111508051554,0.8,0.772,0.38184083801499347,4683.451968789437,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
37,22017,1.7546851913134256,0.8,0.786,0.3816936943982607,4683.377330082136,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
38,18030,1.4830264449119568,0.8,0.74,0.3818374633650909,4685.037731316157,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
39,18784,1.7324286659558614,0.8,0.73,0.3818038871675729,4683.0030294241815,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
40,21452,2.423327263196309,0.8,0.834,0.38163285913464856,4682.882608709684,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
41,21172,1.2992973725001018,0.8,0.78,0.3822760477645257,4681.497936250756,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
42,19222,1.288291589419047,0.8,0.75,0.381665652270691,4685.250106455901,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
43,22573,1.2915839989980062,0.8,0.822,0.38183538171134046,4683.193066725931,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
44,19745,1.294193148612976,0.8,0.738,0.3814951718962991,4684.466575460677,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
45,22490,1.3837444265683492,0.8,0.824,0.3820645150712101,4683.576780669667,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
46,20129,1.3001986781756083,0.8,0.73,0.38179176929850334,4684.667964646078,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
47,17509,1.2979207158088684,0.8,0.724,0.38188165240756583,4683.891663190555,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
48,19715,1.2884797692298888,0.8,0.806,0.3818642783703501,4683.345606767417,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
49,20370,1.2906159122784933,0.8,0.758,0.3823152528159765,4683.844855974366,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
50,19966,1.2995603521664938,0.8,0.78,0.38200063894784964,4683.582168157699,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
51,19728,1.2906304121017456,0.8,0.788,0.38206406683263505,4683.196998194832,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
52,20713,1.289100952943166,0.8,0.786,0.38242691778995747,4683.251475762115,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
53,19120,1.2925191005071004,0.8,0.79,0.3819859360135286,4684.3637245697955,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
54,19098,1.2895293235778809,0.8,0.786,0.3820892503007616,4684.7531887142995,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
55,17089,1.291952375570933,0.8,0.7,0.381633113292908,4683.561319009052,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
56,18495,1.2904324332873027,0.8,0.75,0.3818484063323881,4682.963106632409,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
57,22521,1.3341447512308757,0.8,0.844,0.381650887313603,4682.498525400767,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
58,18626,1.2941495140393575,0.8,0.776,0.38206505087830367,4682.712772800509,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
59,18351,1.2969982624053955,0.8,0.772,0.381462924111201,4682.089168108151,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
60,20732,1.2831652482350668,0.8,0.794,0.38203290236801657,4682.997437493522,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
61,17845,1.3045279304186503,0.8,0.752,0.38191164498489827,4683.0359159142645,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
62,23708,1.2947898785273233,0.8,0.828,0.3818838183063076,4682.679430222264,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
63,17039,1.2973568518956502,0.8,0.714,0.381911511156293,4683.908768861398,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
64,21961,1.3006570100784303,0.8,0.806,0.3816049910408031,4683.0076600664615,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
65,18221,1.2944092790285746,0.8,0.716,0.38191544031436053,4684.291704603355,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
66,21637,1.2789008021354675,0.8,0.796,0.381530320568467,4682.711786536801,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
67,23011,1.2836820562680562,0.8,0.86,0.3818077753999029,4681.888811732959,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
68,18091,1.2850580096244812,0.8,0.756,0.38196714734929305,4683.088513257294,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
69,27502,1.2896254221598307,0.8,0.864,0.3822698974765338,4683.924404937924,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
70,18310,1.2785341143608093,0.8,0.756,0.3816225101399916,4684.749110909877,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
71,21591,1.288227673371633,0.8,0.81,0.38185199253681956,4682.326693631692,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
72,20875,1.2814415415128073,0.8,0.798,0.38214417564224556,4684.520649952554,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
73,20756,1.2836927056312561,0.8,0.776,0.38204404377175555,4682.2973860210695,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
74,19174,1.2738918781280517,0.8,0.786,0.3820893288756462,4682.495272867133,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
75,21915,1.264777386188507,0.8,0.79,0.38189340619290413,4683.643478183539,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
76,19037,1.285910137494405,0.8,0.734,0.3820185502745899,4683.24792097729,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
77,19990,1.2796298782030742,0.8,0.744,0.3815798212543969,4681.371796941515,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
78,18341,1.2799683849016825,0.8,0.748,0.38193275863891596,4681.393003979467,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
79,17945,1.2768155694007874,0.8,0.746,0.3819681156202978,4681.4858166235435,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
80,19638,1.2805150826772054,0.8,0.774,0.3821318096051477,4685.54862365985,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
81,18009,1.2810842474301656,0.8,0.706,0.38201861114523195,4685.240305783861,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
82,22323,1.2939122080802918,0.8,0.806,0.3817546893623552,4684.369107582656,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
83,18762,1.2803562959035237,0.8,0.8,0.3817525115373151,4683.502139803186,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
84,18477,1.2837625940640767,0.8,0.766,0.38174582491501274,4684.8211178643405,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
85,20408,1.278713627656301,0.8,0.752,0.3818875810915863,4681.878458106678,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
86,22453,1.2829171458880106,0.8,0.79,0.38193499727638003,4682.071177225448,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
87,21891,1.2803478121757508,0.8,0.826,0.3820800129521298,4683.336137271994,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
88,20974,1.2931055982907613,0.8,0.796,0.3819014268185154,4682.658698341404,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
89,20400,1.2814336220423381,0.8,0.784,0.3816164997928027,4682.498049876067,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
90,17317,1.2909368038177491,0.8,0.708,0.3818056459398595,4682.491343553047,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
91,15934,1.2836736877759298,0.8,0.66,0.38172593459124154,4682.778258433301,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
92,19493,1.2854279637336732,0.8,0.788,0.38243038195461815,4683.730452226304,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
93,23771,1.291106355190277,0.8,0.852,0.3818364041234108,4683.910933032631,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
94,18542,1.2799606641133627,0.8,0.782,0.3816854223236306,4682.889970546851,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
95,22900,1.280464728673299,0.8,0.82,0.3818775784688926,4683.199979958369,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
96,21421,1.2835110267003378,0.8,0.798,0.3820715510173591,4684.6811642696575,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
97,19162,2.567129437128703,0.8,0.738,0.382194903238524,4682.883495593277,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
98,20146,1.2960880637168883,0.8,0.76,0.38231111738314566,4683.6436540718505,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
99,20797,1.2843033035596212,0.8,0.796,0.38183267684521716,4682.5237782549075,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',7,"[10000, 20000, 30000, 40000, 50000, 60000, 70000]",200,500
