,Effectve Power,Recommended N,Mean R-Squared,Mean Cond. No.,Specification,Initial Pass Points,Initial Pass Iterations per Point,Second Pass Points,Second Pass Iterations per Point,Verification Iterations,Estimation Time
13,0.85,1232,0.3678889579820775,823.0814868173989,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3047095894813538
14,0.88,1259,0.36846298034731145,821.4156783733043,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3083061099052429
15,0.884,1283,0.3691420258791557,823.3666972062464,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.315586471557617
16,0.866,1220,0.36831667945754565,824.0129458341829,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3232301473617554
17,0.9,1281,0.36752506514948874,822.8691073555148,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3336124499638875
18,0.854,1212,0.3682552428456836,823.4270412882125,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3427761475245157
19,0.832,1247,0.3672215210211287,823.4507111086032,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3427438418070474
20,0.89,1340,0.3685758691024274,821.2227973376465,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.352143438657125
21,0.85,1220,0.36951360370241415,821.3123121914713,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3464199304580688
22,0.838,1220,0.36805531651936874,822.3831219793859,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3528849840164185
23,0.88,1338,0.3680688690154956,821.7259068949179,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3588348786036173
24,0.846,1258,0.3692576311572565,821.3688137614496,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.352721361319224
25,0.86,1270,0.3678162258155715,822.3263675654263,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.354686681429545
26,0.876,1278,0.36812047325367614,822.8688129207719,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3512392203013102
27,0.87,1313,0.3672625362729836,823.501504902618,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3660462299982707
28,0.884,1312,0.36807165327269964,822.777146124651,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.353713615735372
29,0.886,1341,0.3688117232663799,822.5461377250125,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3562065958976746
30,0.888,1280,0.3690786677064444,822.6175928580094,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.4476551771163941
31,0.858,1270,0.3685801958238964,823.5768659618653,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.59390793244044
32,0.89,1284,0.36848211962076427,822.4881317207842,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.4645765503247579
33,0.872,1309,0.3688508140101235,821.0439654431154,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.4571964661280314
34,0.872,1232,0.36998189366914724,820.6093944950629,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.461624797185262
35,0.85,1246,0.369482465607547,819.4764976012234,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.5376948753992716
36,0.878,1266,0.3689523290420767,821.3149144190025,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.6112639784812928
37,0.884,1227,0.36873337544140106,822.546288645714,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.6215976277987163
38,0.884,1235,0.36712582249746434,824.4257634436265,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.4854867657025654
39,0.884,1327,0.3676355300641145,824.3820627437142,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3857940077781676
40,0.906,1333,0.3685488584227492,823.5073144271531,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.366428538163503
41,0.834,1276,0.3681834247633688,822.8093848670632,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.368222713470459
42,0.886,1301,0.36752578231549177,823.680401754203,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.367949163913727
43,0.874,1257,0.3681708097918191,823.0487435770686,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3710850834846497
44,0.844,1283,0.36920996857356575,822.2044389708433,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3745021939277648
45,0.888,1310,0.36923727190151984,821.3850003080463,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.5198602437973023
46,0.856,1290,0.3681293492483665,823.9099447952448,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.5283862551053364
47,0.868,1267,0.3689437082832595,822.5657117004464,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3846699555714925
48,0.862,1270,0.367025010563812,824.193116921395,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.4336060365041097
49,0.864,1325,0.36833732146723386,822.9854112521606,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.4449230909347535
50,0.896,1296,0.3690016436224751,821.9258223890862,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.5184667627016704
51,0.908,1333,0.3685719575660142,822.1893845010978,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3940625667572022
52,0.89,1332,0.368486357744511,822.983077544421,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.4102681954701741
53,0.838,1277,0.3670082035563605,823.8829913860379,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.5648237983385722
54,0.87,1207,0.36972502142339864,820.9054349101517,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.4935014883677165
55,0.888,1284,0.3695237469135392,822.4148617623262,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.409708301226298
56,0.882,1282,0.3676174300023607,822.0741726678208,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.4426945010821024
57,0.896,1316,0.3653582290145284,826.6350732071215,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.5068622787793478
58,0.892,1279,0.3704607410409857,820.0001351836933,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.4021399378776551
59,0.834,1228,0.3652613412926137,825.8203654061757,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3932036836942037
60,0.912,1349,0.3684006099950288,821.7447143531239,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.4358107288678488
61,0.866,1245,0.3682851272533482,822.5865193878227,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.373921763896942
62,0.9,1335,0.36870661404105315,821.8661783161074,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3817002534866334
63,0.866,1250,0.3685487366361512,822.2268109521824,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3820558150609334
64,0.88,1339,0.3691187838329714,820.1210579287218,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3777857184410096
65,0.878,1303,0.36855745695832837,822.4167240020848,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3798388679822287
66,0.866,1288,0.3673422344658864,823.8414835831535,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3760692437489828
67,0.854,1140,0.3692293798441226,822.7325556604569,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3796126127243042
68,0.842,1225,0.3665501754480254,825.2647413196424,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3852991064389546
69,0.844,1260,0.36757365639308104,823.051381857118,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.385907280445099
70,0.854,1222,0.36846661178388734,822.5961106115559,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3867016275723776
71,0.852,1298,0.36957164758666833,819.9775831280308,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3824815313021341
72,0.838,1246,0.3667626862536556,824.3746732542687,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3794958551724752
73,0.85,1184,0.36790626933658843,823.49934634702,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.376193650563558
74,0.866,1257,0.36951400861361866,823.6931953585525,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3831343531608582
75,0.876,1256,0.3694607075457777,820.9665877948222,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3814396341641744
76,0.87,1251,0.36806726505044735,821.6652524385098,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3885371963183084
77,0.84,1273,0.36887736459567005,822.2619743811337,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.4014998157819112
78,0.872,1294,0.3679385365898715,821.7578710184457,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.4099996089935303
79,0.858,1310,0.3670042318591134,822.9054449318569,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.4408301035563151
80,0.844,1218,0.369687037089706,821.3058305795422,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.450796890258789
81,0.876,1271,0.3686299827145681,822.201201959011,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.447417676448822
82,0.864,1290,0.3671437341404847,822.2431332140593,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.4462570945421855
83,0.878,1401,0.3693033060517654,822.142901145597,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.434943930308024
84,0.874,1317,0.36743405181435423,823.9467171131612,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.3759679039319357
85,0.908,1357,0.36784678914832597,823.7693106427454,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.4404019951820373
86,0.878,1318,0.3667691715364345,824.1916722356491,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.4356694261233012
87,0.844,1216,0.36767481742793146,823.1431082468316,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.4393676002820333
88,0.89,1277,0.3690311821334315,821.0114253513451,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.4382044831911722
89,0.888,1278,0.3687679301709782,822.49030600124,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.4576658209164937
90,0.89,1268,0.3674339311083025,824.6267130574123,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.7091421206792197
91,0.88,1282,0.36913784953012374,819.7498879623711,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.6080682039260865
92,0.892,1333,0.3689508573223041,823.559948183169,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.4937986771265666
93,0.876,1292,0.3669872086495283,822.5469450225407,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.5292204856872558
94,0.89,1398,0.36731719374764105,823.7530529980962,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.5053332964579265
95,0.856,1306,0.3684209047436685,822.6537744491894,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.578855299949646
96,0.886,1322,0.3700678483205149,819.1551969602103,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.539655657609304
97,0.86,1252,0.36881046301935944,822.1622451179458,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.641670282681783
98,0.864,1176,0.36807542318660624,822.9571955405949,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.506638757387797
99,0.888,1244,0.36876202823326765,822.645204643877,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,1.577167550722758
