,Effectve Power,Recommended N,Mean R-Squared,Mean Cond. No.,Specification,Initial Pass Points,Initial Pass Iterations per Point,Second Pass Points,Second Pass Iterations per Point,Verification Iterations,Estimation Time
19,0.85,41416,0.00026743729578596385,2.6096274333113976,Order_Amt = 'Treated',4,200,5,200,500,2.577405802408854
20,0.85,41297,0.0002548999331323638,2.609664166841703,Order_Amt = 'Treated',4,200,5,200,500,2.6026704271634418
21,0.83,39366,0.00026892184374616515,2.6093897152977052,Order_Amt = 'Treated',4,200,5,200,500,2.561613118648529
22,0.848,42128,0.00026248760507006084,2.609583106727487,Order_Amt = 'Treated',4,200,5,200,500,2.564099601904551
23,0.798,41021,0.00025256882977241067,2.6100297539821105,Order_Amt = 'Treated',4,200,5,200,500,2.5837635318438212
24,0.804,39716,0.0002621042636985942,2.609579827551956,Order_Amt = 'Treated',4,200,5,200,500,2.5744468688964846
25,0.816,40459,0.0002603745354270033,2.610016800672567,Order_Amt = 'Treated',4,200,5,200,500,2.5667402307192484
26,0.81,40570,0.0002519637509669801,2.6098255637032044,Order_Amt = 'Treated',4,200,5,200,500,2.5702179034550983
27,0.838,41735,0.00026116079290134465,2.6098153881740638,Order_Amt = 'Treated',4,200,5,200,500,2.591035906473796
28,0.84,40118,0.0002560195527643871,2.6096125221356057,Order_Amt = 'Treated',4,200,5,200,500,2.599583184719086
29,0.846,42158,0.00025170146900549374,2.609362700961169,Order_Amt = 'Treated',4,200,5,200,500,2.5813787380854287
30,0.854,40808,0.00026551940269102926,2.6095560605967645,Order_Amt = 'Treated',4,200,5,200,500,2.5899072925249738
31,0.838,41780,0.00025464702870989166,2.6095325647909475,Order_Amt = 'Treated',4,200,5,200,500,2.5917774717013042
32,0.846,38633,0.0002738064615328861,2.6093862419687452,Order_Amt = 'Treated',4,200,5,200,500,2.5738298455874125
33,0.832,41974,0.0002703679787342601,2.6095361477541967,Order_Amt = 'Treated',4,200,5,200,500,2.601387393474579
34,0.828,40351,0.00025796949934767246,2.6094788952173316,Order_Amt = 'Treated',4,200,5,200,500,2.574692193667094
35,0.822,39314,0.00026346613309580105,2.6095757055897026,Order_Amt = 'Treated',4,200,5,200,500,2.5709439714749656
36,0.846,41949,0.0002628590291216497,2.609621606812744,Order_Amt = 'Treated',4,200,5,200,500,2.5839898308118183
37,0.854,42931,0.00025726606868500834,2.6099046752391213,Order_Amt = 'Treated',4,200,5,200,500,2.573586932818095
38,0.758,38663,0.00025334122994664866,2.6094508798437035,Order_Amt = 'Treated',4,200,5,200,500,2.5687008182207745
39,0.804,40176,0.0002633482470700297,2.6096538395717856,Order_Amt = 'Treated',4,200,5,200,500,2.586073164145152
40,0.818,42190,0.00024285049155735704,2.609410659326775,Order_Amt = 'Treated',4,200,5,200,500,2.5739720384279887
41,0.79,41060,0.000257070677374563,2.609423532264932,Order_Amt = 'Treated',4,200,5,200,500,2.583506484826406
42,0.804,40554,0.0002639644742630989,2.60944679013142,Order_Amt = 'Treated',4,200,5,200,500,2.587731409072876
43,0.826,39384,0.0002645265967935766,2.6092681753050506,Order_Amt = 'Treated',4,200,5,200,500,2.5832972645759584
44,0.828,40758,0.00026163440400710545,2.610137083091049,Order_Amt = 'Treated',4,200,5,200,500,2.5919628818829854
45,0.844,42399,0.00026087868533566905,2.6097148678221744,Order_Amt = 'Treated',4,200,5,200,500,2.595981792608897
46,0.842,42544,0.0002498626176015604,2.6092744543040975,Order_Amt = 'Treated',4,200,5,200,500,2.5837835669517517
47,0.81,40864,0.00026251646780940186,2.6093489727578727,Order_Amt = 'Treated',4,200,5,200,500,2.5850226124127706
48,0.766,37391,0.0002471879375997017,2.609254534142259,Order_Amt = 'Treated',4,200,5,200,500,2.600357739130656
49,0.776,38397,0.0002659657747578803,2.6093542444075606,Order_Amt = 'Treated',4,200,5,200,500,2.580002184708913
50,0.812,40552,0.00026137868145207575,2.6093602192803473,Order_Amt = 'Treated',4,200,5,200,500,2.604685314496358
51,0.808,39939,0.00025630762631403823,2.6095578598740325,Order_Amt = 'Treated',4,200,5,200,500,2.5758960008621217
52,0.81,39807,0.0002623410780289024,2.6097492894769405,Order_Amt = 'Treated',4,200,5,200,500,2.5894632657368977
53,0.822,40860,0.00026066045885682375,2.6100913753725212,Order_Amt = 'Treated',4,200,5,200,500,2.581949575742086
54,0.832,39781,0.00027090673354738425,2.6091224667103052,Order_Amt = 'Treated',4,200,5,200,500,2.5893452167510986
55,0.772,40184,0.0002449946316309726,2.609732283971307,Order_Amt = 'Treated',4,200,5,200,500,2.5811516801516214
56,0.838,44020,0.00025820523556604937,2.6098109535531804,Order_Amt = 'Treated',4,200,5,200,500,2.5778749426205954
57,0.832,40536,0.00025788986559696945,2.6090583993792835,Order_Amt = 'Treated',4,200,5,200,500,2.5878289858500163
58,0.85,41619,0.0002609506946005482,2.609407322307491,Order_Amt = 'Treated',4,200,5,200,500,2.6000925302505493
59,0.784,37856,0.0002628521343400083,2.6093544083129627,Order_Amt = 'Treated',4,200,5,200,500,2.5843459248542784
60,0.854,42994,0.00025983884672091764,2.6095954793313467,Order_Amt = 'Treated',4,200,5,200,500,2.576008625825246
61,0.856,41036,0.0002622962694133575,2.609983924226865,Order_Amt = 'Treated',4,200,5,200,500,2.5715433835983275
62,0.848,40411,0.00027758218876159014,2.609802520433669,Order_Amt = 'Treated',4,200,5,200,500,2.5694722453753154
63,0.834,41137,0.0002714923750722782,2.60955059806767,Order_Amt = 'Treated',4,200,5,200,500,2.571296962102254
64,0.838,39391,0.00027135817692057376,2.6096816024745313,Order_Amt = 'Treated',4,200,5,200,500,2.5867363850275678
65,0.854,42274,0.0002705388606688732,2.609507441308154,Order_Amt = 'Treated',4,200,5,200,500,2.6020196954409283
66,0.82,39078,0.00025432696963731784,2.6094274243287634,Order_Amt = 'Treated',4,200,5,200,500,2.57272306283315
67,0.824,39870,0.000261974406266118,2.609680233567843,Order_Amt = 'Treated',4,200,5,200,500,2.580880618095398
68,0.844,39890,0.00027037698791327556,2.6096768418240672,Order_Amt = 'Treated',4,200,5,200,500,2.594602378209432
69,0.832,43300,0.0002622722560430488,2.609720509700723,Order_Amt = 'Treated',4,200,5,200,500,2.580796567598979
70,0.778,38908,0.0002464765501298105,2.6094612367097154,Order_Amt = 'Treated',4,200,5,200,500,2.589341481526693
71,0.81,39858,0.0002590947439524853,2.60949845055924,Order_Amt = 'Treated',4,200,5,200,500,2.5818888902664185
72,0.84,40082,0.0002619082065446501,2.6094969374265635,Order_Amt = 'Treated',4,200,5,200,500,2.587392981847127
73,0.844,39596,0.0002666543105710151,2.609485914069429,Order_Amt = 'Treated',4,200,5,200,500,2.587313791116079
74,0.868,44209,0.0002533975930560337,2.609795370244791,Order_Amt = 'Treated',4,200,5,200,500,2.573434607187907
75,0.81,40366,0.0002604824888262838,2.6099633983064385,Order_Amt = 'Treated',4,200,5,200,500,2.5555103262265524
76,0.852,41308,0.00026113396987147364,2.609904208259957,Order_Amt = 'Treated',4,200,5,200,500,2.5795990745226542
77,0.786,38432,0.0002444805779803525,2.6095364713079987,Order_Amt = 'Treated',4,200,5,200,500,2.558574986457825
78,0.844,42884,0.0002587134469377126,2.6099129566951205,Order_Amt = 'Treated',4,200,5,200,500,2.5692227522532147
79,0.828,40483,0.00026013364290166876,2.609384635548544,Order_Amt = 'Treated',4,200,5,200,500,2.5656625866889953
80,0.834,40652,0.0002610923899641495,2.6091382111086,Order_Amt = 'Treated',4,200,5,200,500,2.559293206532796
81,0.812,42112,0.00024714248415411366,2.609758348865283,Order_Amt = 'Treated',4,200,5,200,500,2.5616981188456216
82,0.806,41493,0.0002414449779022727,2.609644853672507,Order_Amt = 'Treated',4,200,5,200,500,2.569122878710429
83,0.804,38539,0.00025318775520072334,2.609212573361654,Order_Amt = 'Treated',4,200,5,200,500,2.5552311579386395
84,0.866,42900,0.00025946808098866494,2.6093863079193165,Order_Amt = 'Treated',4,200,5,200,500,2.553209137916565
85,0.798,38057,0.0002645748881980421,2.6097029937131135,Order_Amt = 'Treated',4,200,5,200,500,2.577541184425354
86,0.804,40788,0.00025673580201724034,2.60942445766142,Order_Amt = 'Treated',4,200,5,200,500,2.559110867977142
87,0.822,41121,0.000250032684575429,2.609539030795777,Order_Amt = 'Treated',4,200,5,200,500,2.5639162341753643
88,0.82,41857,0.0002600488782679835,2.6095465838336516,Order_Amt = 'Treated',4,200,5,200,500,2.5516919334729513
89,0.784,40090,0.0002500258348761346,2.6098633775783684,Order_Amt = 'Treated',4,200,5,200,500,2.568617033958435
90,0.832,40742,0.00025914721704960143,2.6096782565378356,Order_Amt = 'Treated',4,200,5,200,500,2.5679476936658223
91,0.812,41099,0.00025246328685679355,2.6099586494330627,Order_Amt = 'Treated',4,200,5,200,500,2.544609423478444
92,0.822,42102,0.0002519195604693789,2.609622641454576,Order_Amt = 'Treated',4,200,5,200,500,2.5534835934638975
93,0.832,41862,0.00025933257524339705,2.6094755220074104,Order_Amt = 'Treated',4,200,5,200,500,2.5708429058392843
94,0.826,40388,0.00026257278129818016,2.6096423405938647,Order_Amt = 'Treated',4,200,5,200,500,2.5558781266212462
95,0.836,41640,0.000247204073696385,2.6097233258425105,Order_Amt = 'Treated',4,200,5,200,500,2.5559385855992636
96,0.822,39871,0.00025663578068966375,2.6091837967169393,Order_Amt = 'Treated',4,200,5,200,500,2.5407769680023193
97,0.828,39447,0.00026301657085764195,2.6098354388689917,Order_Amt = 'Treated',4,200,5,200,500,2.5668052514394124
98,0.796,39479,0.00025386879020767217,2.6094677605468446,Order_Amt = 'Treated',4,200,5,200,500,2.565655740102132
99,0.846,41257,0.00026257698829764965,2.6096488965242406,Order_Amt = 'Treated',4,200,5,200,500,2.56281064748764
