,Effectve Power,Recommended N,Mean R-Squared,Mean Cond. No.,Specification,Initial Pass Points,Initial Pass Iterations per Point,Second Pass Points,Second Pass Iterations per Point,Verification Iterations,Estimation Time
19,0.856,6670,0.0013561580805083932,2.6209931352437414,Order_Amt = 'Treated',4,200,5,200,500,1.8470891992251077
20,0.812,6302,0.001339975143973488,2.6206070061201436,Order_Amt = 'Treated',4,200,5,200,500,1.8499614715576171
21,0.798,6509,0.001296401197478027,2.6204560428008143,Order_Amt = 'Treated',4,200,5,200,500,1.9020037651062012
22,0.888,6803,0.001429909958479543,2.6202471605619286,Order_Amt = 'Treated',4,200,5,200,500,1.8155856092770895
23,0.814,6307,0.0014134971535464628,2.620729922582126,Order_Amt = 'Treated',4,200,5,200,500,1.8173239668210348
24,0.834,6387,0.001433443602572705,2.6202162335591073,Order_Amt = 'Treated',4,200,5,200,500,1.944333024819692
25,0.854,6412,0.0014758885117405333,2.6202973578770874,Order_Amt = 'Treated',4,200,5,200,500,1.8362038413683572
26,0.834,6812,0.0013898141584033784,2.6215342628900733,Order_Amt = 'Treated',4,200,5,200,500,1.818165163199107
27,0.838,6501,0.001327455247702848,2.620465195953419,Order_Amt = 'Treated',4,200,5,200,500,1.8867027560869853
28,0.828,6414,0.0013930117120192194,2.6197813436382993,Order_Amt = 'Treated',4,200,5,200,500,1.8143555124600728
29,0.852,6491,0.001384673152103308,2.6212746902033635,Order_Amt = 'Treated',4,200,5,200,500,1.880150592327118
30,0.788,6033,0.0013895199673078218,2.6209801170596814,Order_Amt = 'Treated',4,200,5,200,500,1.869890856742859
31,0.828,6359,0.001420313622109665,2.620559312367096,Order_Amt = 'Treated',4,200,5,200,500,2.0484130024909972
32,0.82,6275,0.001433440833122341,2.6202222627717364,Order_Amt = 'Treated',4,200,5,200,500,2.107881760597229
33,0.856,6689,0.0014101424495372324,2.6198046998753175,Order_Amt = 'Treated',4,200,5,200,500,2.2177345395088195
34,0.856,6520,0.0014420057612187134,2.6207665273869183,Order_Amt = 'Treated',4,200,5,200,500,1.8700765411059062
35,0.786,6460,0.0013356190997779274,2.621005743853492,Order_Amt = 'Treated',4,200,5,200,500,1.8199892878532409
36,0.778,6277,0.0012923394952564407,2.6198053249736297,Order_Amt = 'Treated',4,200,5,200,500,1.8449668407440185
37,0.824,6194,0.0013737739945430252,2.6205926652523632,Order_Amt = 'Treated',4,200,5,200,500,1.8544617215792338
38,0.834,6569,0.0013484816188889842,2.6191998619931143,Order_Amt = 'Treated',4,200,5,200,500,1.8510100841522217
39,0.866,6135,0.0014967967713192614,2.6193628752596982,Order_Amt = 'Treated',4,200,5,200,500,1.82282551129659
40,0.848,6648,0.0014114851503512478,2.621418437530032,Order_Amt = 'Treated',4,200,5,200,500,1.878768002986908
41,0.842,6408,0.0014134942430132627,2.6206989574940125,Order_Amt = 'Treated',4,200,5,200,500,1.837056279182434
42,0.836,6675,0.0013340096499721867,2.6200951308704865,Order_Amt = 'Treated',4,200,5,200,500,1.8124560674031576
43,0.828,6105,0.0014049196830995753,2.6203168122470344,Order_Amt = 'Treated',4,200,5,200,500,1.8227098067601522
44,0.776,5993,0.0012924153529061558,2.620026644828819,Order_Amt = 'Treated',4,200,5,200,500,1.9206950227419535
