,Effectve Power,Recommended N,Mean R-Squared,Mean Cond. No.,Specification,Initial Pass Points,Initial Pass Iterations per Point,Second Pass Points,Second Pass Iterations per Point,Verification Iterations,Estimation Time
57,0.802,1873195,5.427564972414034e-05,2.62335991679801,Order_Amt = 'Treated',4,200,5,200,500,59.83259286880493
58,0.812,1887396,5.388133520462701e-05,2.6232686710853295,Order_Amt = 'Treated',4,200,5,200,500,58.77879473765691
59,0.818,1945207,5.473983825155471e-05,2.6233789671301624,Order_Amt = 'Treated',4,200,5,200,500,57.418010620276135
60,0.774,1890145,5.355649880740887e-05,2.6233467448450978,Order_Amt = 'Treated',4,200,5,200,500,56.54320236047109
61,0.798,1927142,5.3712931030817535e-05,2.6233477380148695,Order_Amt = 'Treated',4,200,5,200,500,56.5623221874237
62,0.78,1733751,5.411236473373382e-05,2.6233337343216716,Order_Amt = 'Treated',4,200,5,200,500,64.82869780460993
63,0.824,1813418,5.396570792084776e-05,2.6233807694926687,Order_Amt = 'Treated',4,200,5,200,500,60.44317313432693
64,0.814,1848854,5.420988167336693e-05,2.6233451972730295,Order_Amt = 'Treated',4,200,5,200,500,59.70842310587565
65,0.864,1988077,5.464878968264042e-05,2.6233328770502355,Order_Amt = 'Treated',4,200,5,200,500,58.46202971935272
66,0.81,1789777,5.440754614477816e-05,2.6233414596478215,Order_Amt = 'Treated',4,200,5,200,500,66.31359972556432
67,0.8,1975107,5.3935070709623335e-05,2.6233444281331453,Order_Amt = 'Treated',4,200,5,200,500,68.19705087741217
68,0.798,1792851,5.310363864596157e-05,2.623317290837225,Order_Amt = 'Treated',4,200,5,200,500,68.32488978306452
69,0.808,1999884,5.305057065652008e-05,2.6233049819682197,Order_Amt = 'Treated',4,200,5,200,500,69.56678422689438
70,0.804,1853462,5.42686352503754e-05,2.6233128512423263,Order_Amt = 'Treated',4,200,5,200,500,69.03583515882492
71,0.814,1650918,5.427425580447909e-05,2.623308472852213,Order_Amt = 'Treated',4,200,5,200,500,66.25437628030777
72,0.816,1729217,5.519276762383507e-05,2.623362338419881,Order_Amt = 'Treated',4,200,5,200,500,64.99805456002554
73,0.796,1808303,5.458101314493713e-05,2.6233831021346443,Order_Amt = 'Treated',4,200,5,200,500,66.6228157321612
74,0.806,1841299,5.4241791270766e-05,2.6233521411406384,Order_Amt = 'Treated',4,200,5,200,500,59.4577551484108
75,0.8,2093989,5.3346735121478915e-05,2.6233258775257755,Order_Amt = 'Treated',4,200,5,200,500,63.67807063659032
76,0.786,1709719,5.372102831187719e-05,2.623360404403579,Order_Amt = 'Treated',4,200,5,200,500,60.803774857521056
77,0.816,1813670,5.457619923217183e-05,2.623343107187921,Order_Amt = 'Treated',4,200,5,200,500,62.18241362969081
78,0.828,1966090,5.407698966896035e-05,2.6233710627666205,Order_Amt = 'Treated',4,200,5,200,500,59.39992135763168
79,0.782,1864245,5.2965656398938023e-05,2.6232857243943895,Order_Amt = 'Treated',4,200,5,200,500,59.595974703629814
80,0.796,1817910,5.448741972895021e-05,2.623304821517663,Order_Amt = 'Treated',4,200,5,200,500,59.41819159984588
81,0.778,1658384,5.403075793531298e-05,2.6233866525545775,Order_Amt = 'Treated',4,200,5,200,500,57.06373769839605
82,0.76,1651501,5.370504664646769e-05,2.6232684812888842,Order_Amt = 'Treated',4,200,5,200,500,61.73379327456156
83,0.804,1789464,5.412028102948674e-05,2.623346631458571,Order_Amt = 'Treated',4,200,5,200,500,62.350322413444516
84,0.77,1707536,5.40457360633555e-05,2.6232885351805257,Order_Amt = 'Treated',4,200,5,200,500,59.39522420167923
85,0.798,1891397,5.344894592017946e-05,2.6233577537857338,Order_Amt = 'Treated',4,200,5,200,500,59.80494159460068
86,0.81,2068726,5.411759266412575e-05,2.6233599223740875,Order_Amt = 'Treated',4,200,5,200,500,57.75032081604004
87,0.816,1949162,5.396345871223307e-05,2.6233400092649464,Order_Amt = 'Treated',4,200,5,200,500,56.27620150645574
88,0.8,1775512,5.445729103809116e-05,2.6232822531160926,Order_Amt = 'Treated',4,200,5,200,500,56.890462680657706
89,0.79,1721165,5.416666647142421e-05,2.6233994861697023,Order_Amt = 'Treated',4,200,5,200,500,55.83095377286275
90,0.832,1952504,5.4904441424970864e-05,2.62329831641238,Order_Amt = 'Treated',4,200,5,200,500,57.10809311072032
91,0.786,1731419,5.385996187415687e-05,2.623331373278472,Order_Amt = 'Treated',4,200,5,200,500,56.107625734806064
92,0.794,1617317,5.4312732000090904e-05,2.623396619295224,Order_Amt = 'Treated',4,200,5,200,500,55.774147931734724
93,0.816,1846153,5.385800623037373e-05,2.623305277769614,Order_Amt = 'Treated',4,200,5,200,500,57.84895449876785
94,0.798,1809329,5.410974751755826e-05,2.6233470964995274,Order_Amt = 'Treated',4,200,5,200,500,56.64657402038574
95,0.786,1733657,5.3195068711546335e-05,2.623311359116527,Order_Amt = 'Treated',4,200,5,200,500,56.85913406213125
96,0.822,1959954,5.4149813675559154e-05,2.623340947954768,Order_Amt = 'Treated',4,200,5,200,500,56.28127688964208
97,0.806,1801067,5.467004449448121e-05,2.6232741931644608,Order_Amt = 'Treated',4,200,5,200,500,56.54340826272964
98,0.796,1860562,5.378449567669375e-05,2.6233125694356305,Order_Amt = 'Treated',4,200,5,200,500,56.96614060401917
99,0.834,1914972,5.447806640648856e-05,2.6233319343321218,Order_Amt = 'Treated',4,200,5,200,500,56.73136214812597
