,Effectve Power,Recommended N,Mean R-Squared,Mean Cond. No.,Specification,Initial Pass Points,Initial Pass Iterations per Point,Second Pass Points,Second Pass Iterations per Point,Verification Iterations,Estimation Time
16,0.79,333374,0.36225456115709653,814.3646953395956,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,8.264498631159464
17,0.812,349159,0.36221953376305777,814.4902143000071,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.6869087378184
18,0.798,352824,0.3622596308522757,814.3845499780668,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.592524814605713
19,0.808,314996,0.36231234828628567,814.3881593533465,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.630378679434458
20,0.804,328228,0.3621378181941887,814.498496544855,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.622908608118693
21,0.826,351008,0.3622785213109663,814.3700410637276,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.727962100505829
22,0.81,305253,0.36223444514775033,814.3905468492519,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.555913456281027
23,0.778,327143,0.3622356808884619,814.403434159825,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.528554511070252
24,0.818,326107,0.3623105137519214,814.3805445780705,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.483239233493805
25,0.786,322777,0.36237055676198177,814.2738274740454,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.5073224345842995
26,0.842,351735,0.36221874394173004,814.4303354673694,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.576021416982015
27,0.832,369366,0.36221637729921796,814.4207154957072,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.543100790182749
28,0.78,319249,0.36228357528662225,814.394239028824,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.564625207583109
29,0.78,335169,0.3622969466403469,814.3445848305719,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.546364951133728
30,0.836,351931,0.3622852045970288,814.3587022779994,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.485176614920298
31,0.866,377258,0.36229467513506547,814.2936945592896,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.475810809930166
32,0.792,309380,0.3622638599423565,814.3552565508635,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.463390362262726
33,0.788,336033,0.3621976060688002,814.5302820454384,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.449408952395121
34,0.772,316445,0.36220876561713233,814.4348703484305,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.489462677637736
35,0.802,324094,0.36220278768357966,814.4774435661541,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.505574524402618
36,0.8,301500,0.3622363220900881,814.420667141363,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.455905862649282
37,0.822,349028,0.3622598194050645,814.3332137852353,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.5276550571123755
38,0.788,326370,0.36224654246415133,814.4409144012592,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.529014639059702
39,0.812,339719,0.362176565771621,814.4884987124253,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.399861796696981
40,0.818,372876,0.3622936054336637,814.2666775586309,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.401695986588796
41,0.792,306813,0.36227948692362155,814.3904876501807,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.461806833744049
42,0.834,341690,0.3622620229275494,814.3875521053363,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.419096716245016
43,0.816,332084,0.36230024657605625,814.3551636250678,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.458076282342275
44,0.76,298424,0.3622178420423575,814.4335535100016,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.438470367590586
45,0.824,332525,0.36219937485156334,814.475686305144,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.448871731758118
46,0.838,365011,0.3622919531068974,814.394111312913,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.530859224001566
47,0.858,371965,0.3623043025094724,814.3137726997076,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.457078031698862
48,0.788,311801,0.36228803880727645,814.3389059599311,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.400405331452688
49,0.816,321596,0.3622382278425419,814.4664999713143,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.4142262895902
50,0.768,304447,0.36221595788918814,814.4392489293075,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.497021714846293
51,0.792,323422,0.3621850044324407,814.4956514649375,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.431632061799367
52,0.786,324519,0.36227664324958764,814.3859598137547,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.45220400094986
53,0.752,300133,0.36234573915989104,814.3484417965743,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.434295360247294
54,0.83,354920,0.3622480955431572,814.3811481833155,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.400482710202535
55,0.778,322535,0.36237526417745786,814.2751130492921,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.389407658576966
56,0.864,372219,0.36226881708327346,814.3484470291644,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.590807898839315
57,0.866,394673,0.36222294605196326,814.4489666530955,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.982575555642446
58,0.792,332119,0.36229177792673933,814.3633112160827,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.475200998783111
59,0.806,308199,0.36228153298010957,814.3717087605286,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.542507823308309
60,0.772,317258,0.3622889372644461,814.4063513170743,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.464897028605143
61,0.816,349273,0.36222338466111487,814.4515545825875,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.4450682679812115
62,0.858,357707,0.3621735281500943,814.4195662771095,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.517226306597392
63,0.818,361563,0.3622557891056496,814.3490484916912,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.494858554999033
64,0.738,294445,0.3623140916752887,814.3070174649315,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.507342024644216
65,0.828,357219,0.3623463433056924,814.2775715369311,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.630668238798777
66,0.81,352926,0.3623386152378824,814.2916626598086,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.569431078433991
67,0.828,326508,0.3623095253656405,814.3285600320486,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.521589004993439
68,0.81,326146,0.3622446891823307,814.364323427732,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.624420245488484
69,0.812,353414,0.362284177357585,814.388978875986,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.6807417114575705
70,0.816,352464,0.3622473574835769,814.4535691468051,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.648993873596192
71,0.824,321665,0.3622473084878518,814.4051654506557,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.621204010645548
72,0.784,323854,0.36219883866023733,814.4775676350401,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.670129863421122
73,0.862,366445,0.3622545378694408,814.4344073332958,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.7396608114242555
74,0.82,328088,0.36220402728530005,814.4430770651251,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.714289999008178
75,0.828,357815,0.362267295773282,814.3960637970803,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.742209184169769
76,0.832,346533,0.3622359326705583,814.363196388488,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.7658925970395405
77,0.774,304671,0.36222480143726704,814.4365967577206,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.743772868315379
78,0.856,355716,0.36233904813301554,814.3007774633132,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,8.446843524773916
79,0.818,329434,0.3622833102878499,814.3958079964847,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,8.533016840616861
80,0.804,340623,0.3621768393303952,814.5727183513598,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,8.570899442831676
81,0.804,323250,0.3622943032158705,814.4093102250705,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,8.593889578183491
82,0.83,344232,0.36224148223373487,814.444677420138,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,8.531171822547913
83,0.79,349065,0.3622445863787708,814.4832711193043,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,8.558337267239889
84,0.79,329139,0.36232727662261205,814.2376099499653,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,8.472811810175578
85,0.812,343201,0.36220113685329397,814.4701764686386,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,8.565063460667927
86,0.78,314893,0.3622184206896561,814.39274707541,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,8.545383222897847
87,0.808,316314,0.3622746565704393,814.3245813150654,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,8.603015649318696
88,0.788,306482,0.3622772835163856,814.3800137451663,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,8.631459140777588
89,0.802,350247,0.3622660704552168,814.3743332558447,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,8.519503716627757
90,0.858,353308,0.3622939773628856,814.3651528356797,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,8.567646523316702
91,0.78,316191,0.36226293665674586,814.3201276177374,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,8.567468309402466
92,0.806,331271,0.362298830191286,814.2798009926692,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,8.62039616505305
93,0.814,336273,0.3622425533392429,814.4278023570785,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,8.600286221504211
94,0.796,328489,0.3621850283776903,814.5246987361439,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,8.571474035580954
95,0.832,350767,0.3622732381338464,814.3259529788093,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,8.534817453225454
96,0.806,328239,0.36230169281024954,814.4255283476895,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,8.641914594173432
97,0.794,331714,0.36232245536694363,814.3403046743657,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,8.683665788173675
98,0.766,310141,0.36231369096724864,814.3497282495892,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,8.72208793560664
99,0.844,341870,0.36229706093502334,814.3602837966786,Order_Amt = 'Treated' + 'Mean_DOW_Order_Amt',4,200,5,200,500,8.621702841917674
