,Effectve Power,Recommended N,Mean R-Squared,Mean Cond. No.,Specification,Initial Pass Points,Initial Pass Iterations per Point,Second Pass Points,Second Pass Iterations per Point,Verification Iterations,Estimation Time
53,0.766,264233,0.388295327342875,4085.31052528824,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.89578764041265
54,0.792,264006,0.388452614783499,4084.89882643159,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.97952318986257
55,0.776,274337,0.388403202188269,4096.05474453443,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.87682054440181
56,0.764,266788,0.38835597187877,4089.8519466756,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.83285458485285
57,0.798,283362,0.388460505982043,4104.46016386707,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.80567054351171
58,0.774,265875,0.38827267809216,4087.21603285937,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,8.70798574686051
59,0.764,248287,0.388549933461716,4069.7268004141,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,8.97601535320282
60,0.79,255169,0.388475262667815,4073.11428075788,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,8.91432169675827
61,0.776,264677,0.388435439584992,4086.18631893621,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,9.84995413223902
62,0.774,250780,0.388548608706206,4070.97510937266,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,10.177899758021
63,0.798,269800,0.388379383818467,4091.42736300989,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,9.80098294814428
64,0.774,257357,0.388498816297328,4077.12012644503,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,9.1792423804601
65,0.858,297366,0.388432067807078,4115.63159015648,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,9.32510642210642
66,0.812,267243,0.388450226543018,4089.19577780423,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,9.18874366680781
67,0.77,264988,0.388479607504225,4086.42438476408,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,9.08001734813054
68,0.776,246290,0.388443334670562,4068.89944404698,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,9.4786935488383
69,0.8,274118,0.38841710938929,4097.70195168263,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,9.18375348647436
70,0.752,247945,0.388512409704985,4070.80488408056,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,9.23802053928375
71,0.79,237979,0.388557442919696,4055.45793235015,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,9.84814972877502
72,0.778,262239,0.388473761920336,4085.80920905281,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,9.72641084591548
73,0.81,274319,0.388458822337242,4094.16530959718,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,9.88807876110077
74,0.79,279707,0.388428011811851,4099.30935386949,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,10.0646855076154
75,0.808,271792,0.388465414115287,4092.27147642458,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,9.88267321983973
76,0.814,268001,0.388445591277841,4091.41253871473,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,9.88025736411413
77,0.758,248795,0.38849878387435,4072.81273238981,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,9.40572213729223
78,0.812,280392,0.388295839146184,4100.03713785681,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,9.68002793391546
79,0.766,256755,0.3884196181855,4079.18896206308,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,9.82357323169708
80,0.756,248720,0.388443727804996,4070.15007877017,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.68332036336263
81,0.82,271508,0.388411467612853,4091.91196003078,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.56903401613235
82,0.784,264318,0.38841407856459,4084.17168579194,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.62897553443909
83,0.812,272540,0.388456670922109,4094.10806025317,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.56103169123332
84,0.78,272807,0.3883656636788,4093.88693990893,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.65038710832596
85,0.746,241623,0.388583956356868,4059.16765558058,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.58283001979192
86,0.796,278601,0.388413607598294,4096.72802925364,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.58623308340708
87,0.744,238492,0.388504252037204,4059.77920350717,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.53068021933238
88,0.804,280149,0.388363260446864,4099.21912350099,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.63796584606171
89,0.8,266666,0.388413994548314,4088.17368022105,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.71888633966446
90,0.812,271318,0.388380271495052,4093.79584405015,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.54870604674021
91,0.762,257836,0.388397245799478,4079.91285038952,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.53109365701675
92,0.824,275944,0.388374445560565,4095.21689324133,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.57051903009415
93,0.804,272109,0.388350734076066,4094.47304165184,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.52960911591848
94,0.758,261796,0.388417872716577,4083.59776963117,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.53535020748774
95,0.804,265163,0.388386734183292,4086.955214338,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.55609990358353
96,0.822,270729,0.388408166786038,4090.80843646929,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.5155061006546
97,0.812,304625,0.388332879810524,4122.25068306147,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.43920596837998
98,0.78,256516,0.388337947510199,4077.95216433976,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.51670651038488
99,0.82,278839,0.388381761056767,4100.24706758793,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',4,200,5,200,500,7.52432486216227
